pub_number,pub_name,chemical,chemical_category,organisms,study_type,water_units,water_conc,water_conc_measure_type,water_conc_error_lower_limit,water_conc_upper_limit,water_conc_error_measure,water_conc_sample_size,sediment_units,sediment_conc,sediment_conc_measure_type,sediment_conc_error_lower_limit,sediment_conc_upper_limit,sediment_conc_error_measure,sediment_conc_sample_size,adult_units,adult_conc,adult_conc_measure_type,adult_conc_error_lower_limit,adult_conc_upper_limit,adult_conc_error_measure,adult_conc_sample_size,emergence_mgdm_m2_y,contaminant_flux_mg_m2_y,comments,coordinates,coord,latitude,longitude,comments_from_ralf,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.64,single,,,,1,,,,,,,,ng_mg_dm,0.8,arithmetic mean,NA,,SD,1,,,site_id_302,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.64,single,,,,1,,,,,,,,ng_mg_dm,0.32,arithmetic mean,NA,,SD,1,,,site_id_302,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,1.49,single,,,,1,,,,,,,,ng_mg_dm,0.13,arithmetic mean,NA,,SD,1,,,site_id_303,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.02,single,,,,1,,,,,,,,ng_mg_dm,0.06,arithmetic mean,0.03,,SD,2,,,site_id_401,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.02,single,,,,1,,,,,,,,ng_mg_dm,0.31,arithmetic mean,NA,,SD,1,,,site_id_401,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,2.09,arithmetic mean,NA,,SD,1,,,site_id_402,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,0.05,arithmetic mean,NA,,SD,1,,,site_id_402,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Trichoptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,0.59,arithmetic mean,NA,,SD,1,,,site_id_402,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.02,single,,,,1,,,,,,,,ng_mg_dm,0.13,arithmetic mean,NA,,SD,1,,,site_id_403,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.02,single,,,,1,,,,,,,,ng_mg_dm,0.08,arithmetic mean,NA,,SD,1,,,site_id_403,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Trichoptera,field,ugl,0.02,single,,,,1,,,,,,,,ng_mg_dm,0.4,arithmetic mean,NA,,SD,1,,,site_id_403,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,1.25,single,,,,1,,,,,,,,ng_mg_dm,1.19,arithmetic mean,NA,,SD,1,,,site_id_501,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,1.25,single,,,,1,,,,,,,,ng_mg_dm,6.15,arithmetic mean,NA,,SD,1,,,site_id_501,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Trichoptera,field,ugl,1.25,single,,,,1,,,,,,,,ng_mg_dm,26.2,arithmetic mean,NA,,SD,1,,,site_id_501,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.58,single,,,,1,,,,,,,,ng_mg_dm,0.49,arithmetic mean,NA,,SD,1,,,site_id_502,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.58,single,,,,1,,,,,,,,ng_mg_dm,2.09,arithmetic mean,NA,,SD,1,,,site_id_502,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.12,single,,,,1,,,,,,,,ng_mg_dm,0.43,arithmetic mean,0.19,,SD,3,,,site_id_503,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.12,single,,,,1,,,,,,,,ng_mg_dm,1.72,arithmetic mean,2.38,,SD,3,,,site_id_503,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.12,single,,,,1,,,,,,,,ng_mg_dm,4.42,arithmetic mean,1.28,,SD,3,,,site_id_503,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,0.45,arithmetic mean,0.56,,SD,9,,,site_id_504,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,0.12,arithmetic mean,0.04,,SD,6,,,site_id_504,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,0.26,arithmetic mean,0.09,,SD,5,,,site_id_504,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Trichoptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,1.78,arithmetic mean,0.3,,SD,3,,,site_id_504,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.01,single,,,,1,,,,,,,,ng_mg_dm,1.06,arithmetic mean,NA,,SD,1,,,site_id_505,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.01,single,,,,1,,,,,,,,ng_mg_dm,1.4,arithmetic mean,NA,,SD,1,,,site_id_505,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,0.27,arithmetic mean,NA,,SD,1,,,site_id_506,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,0.03,arithmetic mean,NA,,SD,1,,,site_id_506,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.03,single,,,,1,,,,,,,,ng_mg_dm,1.28,arithmetic mean,NA,,SD,1,,,site_id_506,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.18,single,,,,1,,,,,,,,ng_mg_dm,0.51,arithmetic mean,NA,,SD,1,,,site_id_601,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.18,single,,,,1,,,,,,,,ng_mg_dm,0.21,arithmetic mean,NA,,SD,1,,,site_id_601,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.18,single,,,,1,,,,,,,,ng_mg_dm,0.86,arithmetic mean,NA,,SD,1,,,site_id_601,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Trichoptera,field,ugl,0.18,single,,,,1,,,,,,,,ng_mg_dm,0.42,arithmetic mean,NA,,SD,1,,,site_id_601,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.14,single,,,,1,,,,,,,,ng_mg_dm,0.29,arithmetic mean,0.14,,SD,7,,,site_id_602,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.14,single,,,,1,,,,,,,,ng_mg_dm,0.11,arithmetic mean,0.04,,SD,4,,,site_id_602,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Trichoptera,field,ugl,0.14,single,,,,1,,,,,,,,ng_mg_dm,0.25,arithmetic mean,0.06,,SD,3,,,site_id_602,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,4.43,single,,,,1,,,,,,,,ng_mg_dm,4.46,arithmetic mean,2.29,,SD,4,,,site_id_603,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,4.43,single,,,,1,,,,,,,,ng_mg_dm,0.26,arithmetic mean,0.37,,SD,2,,,site_id_603,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Trichoptera,field,ugl,4.43,single,,,,1,,,,,,,,ng_mg_dm,1.88,arithmetic mean,0.4,,SD,2,,,site_id_603,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.05,single,,,,1,,,,,,,,ng_mg_dm,0.37,arithmetic mean,0.32,,SD,3,,,site_id_701,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.05,single,,,,1,,,,,,,,ng_mg_dm,0.43,arithmetic mean,NA,,SD,1,,,site_id_701,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.32,single,,,,1,,,,,,,,ng_mg_dm,0.15,arithmetic mean,NA,,SD,1,,,site_id_702,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.01,single,,,,1,,,,,,,,ng_mg_dm,0.42,arithmetic mean,NA,,SD,1,,,site_id_703,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Plecoptera,field,ugl,0.01,single,,,,1,,,,,,,,ng_mg_dm,0.49,arithmetic mean,NA,,SD,1,,,site_id_703,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.09,single,,,,1,,,,,,,,ng_mg_dm,0.24,arithmetic mean,NA,,SD,1,,,site_id_704,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.25,single,,,,1,,,,,,,,ng_mg_dm,0.88,arithmetic mean,0.39,,SD,3,,,site_id_705,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Diptera,field,ugl,0.01,single,,,,1,,,,,,,,ng_mg_dm,0.16,arithmetic mean,0.08,,SD,5,,,site_id_706,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
JK13,"Kraus, J. M., Wanty, R. B., Schmidt, T. S., Walters, D. M., and Wolf, R. E. (2021). Variation in metal concentrations across a large contamination gradient is reflected in stream but not linked riparian food webs. Science of the Total Environment 769, 144714.",Pb,Pb,Ephemeroptera,field,ugl,0.01,single,,,,1,,,,,,,,ng_mg_dm,0.22,arithmetic mean,0.21,,SD,3,,,site_id_706,39.478916,-105.931376,,,,,,,,,,,,,,,,,,,,,
