A1,A1PRIME,A2,A3,A4,A5,ACCO11,ALDS16,ALEX16,ALINOR,ALKA11,ALOR16,ALTL16,ANDEF,ANSUM,A_WS,CA16,CATSUM,CL16,CO316,COLVAL,COND11,CONIS,CONVAL,COUNTY1,COUNTY2,COUNTY3,COUNTY4,DATSMP,DICE11,DICI11,DICVAL,DOC11,DO_IS,DRPCDE,ELEV,FE16,FTL16,GRADE,H16,HCO316,K16,L2,LABNAM,LAT_STD,LON_STD,MAP1,MAP2,MAP3,MAP4,MAP5,MAP6,MG16,MN16,NA16,NH416,NO316,NODE,NOTSAM,OH16,ORGION,PHAC11,PHAL11,PHEQ11,PHSTVL,PH_CLO,PH_R,PTD16,PTL16,QUAD,RCH_HW,RCH_ID,RCH_LN,SAMCOD,SAMRN,SHRE75,SIO216,SIT_CLS,SO416,SOBC,STATE1,STATE2,STRA250,STRA75,STRATUM,STRMDP,STRMNAM,STRMWD,STRM_ID,SUB_ID,TIMSMP,TMPSTR,TURVAL,W,WC 
0.18,0.18,2.57,0,0.6733,6.3967,50.05,0.728263287,0.144540805,0.196427248,243.1,0.531836039,4.966273812,38.6175456,556.1313771,6.6557,381.236,594.7489227,38.50665,0.257889552,12.5,65.7,49,62.85,FAYETTE, , , ,15-May-86,2.27,1.955,3.0135,0.7625,9.1,0,365.7422,0.125358166,2.73728,2.41046832,0.077624712,213.5084076,26.72065,0.8851,NYSDOH,39.82805556,-79.73222222,"BROWNFIELD, PA 1973", , , , , ,152.181,0.19112454,33.5385,0.995148,3.266325,U, ,0.128824955,7.450996001,6.97,6.98,7.36,7.11,.,7.28,0.121069284,.,CUMBERLAND 1969,2,2C041007,0.9012,DA,2,2,79.88815658, ,297.726,593.67615,PA, ,2,2,3,0.2,ASKON HOLLOW,3,2C041007U,2CN,10:30,16.2,5.3,320,1
2.79,0.2,1.54,0,0.4403,6.8628,52.6,1.026610333,0.296493959,0.722704025,376.8,0.303906308,3.039063079,55.2815626,688.3441203,4.5066,583.83,743.6256829,49.9317,0.846867758,5,80.1,52,78.2,PRESTON,FAYETTE(PA), , ,1-May-86,4.73,4.84,4.482,0.852,9.9,0,572.996,0.358166189,1.78976,1.262626263,0.03801894,343.3972658,16.6205,0.2414,NYSDOH,39.71138889,-79.74277778,"LAKE LYNN, PA-WV 1976","BRUCE MILLS, WV-PA 1976", , , , ,107.7606,0.327642069,34.2345,1.142064,44.3575,L, ,0.263026799,8.38954758,7.24,7.21,7.75,7.42,.,7.53,0.071027313,.,CUMBERLAND 1969,2,2C041014,2.0277,R,1,2,52.75947008, ,247.758,742.4456,WV,PA,2,2,2,0.5,PATTERSON RUN,1,2C041014L,2CN,9:50,11.8,1.1,22.9390681,1
2.79,0.2,1.54,0,0.4403,6.8628,43.4,0.737528723,0.618931139,0.252019865,467.3,0.485508858,2.594322141,33.04159492,761.617689,11.2136,633.73,794.6592839,53.0348,0.797172272,10,84.1,62,83.3,PRESTON,FAYETTE(PA), , ,14-May-86,5.33,5.04,5.557,0.677,8.9,0,572.996,0.429799427,1.94768,1.262626263,0.048977882,416.4217629,15.77669,0.2414,NYSDOH,39.71138889,-79.74277778,"LAKE LYNN, PA-WV 1976","BRUCE MILLS, WV-PA 1976", , , , ,107.7606,0.364046744,36.018,1.325016,41.4541,L, ,0.204173795,6.679568177,7.33,7.35,7.75,7.31,.,7.54,0.077484342,.,CUMBERLAND 1969,2,2C041014,2.0277,R,2,2,65.57486186, ,247.758,793.28529,WV,PA,2,2,2,0.5,PATTERSON RUN,1,2C041014L,2CN,16:10,16.8,0.78,22.9390681,1
2.79,0.2,1.54,0,0.4403,6.8628,33.4,0.863538655,0.370617449,0.670817582,394.5,0.192721073,2.186642947,60.4551129,697.1352061,3.9882,598.8,757.590319,37.5193,1.0533936,5,82.4,53,89,PRESTON,FAYETTE(PA), , ,1-May-86,5.09,5.26,4.466,0.698,10,0,576.0439,0.232808023,1.78976,1.262626263,0.030902954,347.1937588,16.3648,0.2414,NYSDOH,39.71305556,-79.74166667,"LAKE LYNN, PA-WV 1976","BRUCE MILLS, WV-PA 1976", , , , ,114.3414,0.218428046,27.144,0.909216,44.8414,U, ,0.323593657,6.893635215,7.38,7.4,7.69,7.51,.,7.65,0.135597598,.,CUMBERLAND 1969,2,2C041014,2.0277,R,1,2,53.25877105, ,264.414,756.6502,WV,PA,2,2,2,0.15,PATTERSON RUN,3,2C041014U,2CN,10:50,12.2,1.1,22.9390681,1
2.79,0.2,1.54,0,0.4403,6.8628,32.5,0.741234897,0.552219999,0.570750871,475.3,0.170484026,2.038395968,20.41903363,771.1573419,3.9882,633.73,791.5763755,51.0601,1.06975868,10,85.3,62,83.6,PRESTON,FAYETTE(PA), , ,14-May-86,5.1,5.57,5.523,1.06,9.1,0,576.0439,0.196991404,1.94768,1.262626263,0.037153523,423.9035497,17.25975,0.2414,NYSDOH,39.71305556,-79.74166667,"LAKE LYNN, PA-WV 1976","BRUCE MILLS, WV-PA 1976", , , , ,106.1154,0.163821035,33.669,0.765072,43.0671,U, ,0.26915348,10.50241166,7.57,7.57,7.57,7.43,.,7.59,0.326079938,.,CUMBERLAND 1969,2,2C041014,2.0277,R,2,2,65.57486186, ,249.84,790.77415,WV,PA,2,2,2,0.15,PATTERSON RUN,3,2C041014U,2CN,15:05,14.9,0.72,22.9390681,1
0.38,0.38,0,0.04,0.8805,0.1036,48.3,1.304573419,0.07412349,0.967311541,343,0.337261878,21.53287377,58.98780227,589.6654285,0.9842,425.148,648.6532308,45.4181,0.521937439,10,68.7,45,68.5,GARRETT, , , ,1-May-86,3.98,4.26,3.926,1.48,9.3,0,524.2304,0.304441261,2.26352,5.050505051,0.052480746,292.145825,21.55551,1.207,NYSDOH,39.6975,-79.44222222,"FRIENDSVILLE, MD-PA-WV 1981", , , , , ,168.633,0.163821035,31.407,1.85724,34.6795,L, ,0.190546072,14.56646786,7.22,7.25,7.64,7.28,.,7.33,0.103312456,.,CUMBERLAND 1969,1,2C041016,1.2552,R,1,1,69.56926969, ,214.446,646.74351,MD, ,1,1,3,0.07,NO NAME,1,2C041016L,2CN,11:35,14,14.8,168.4210526,1
0.38,0.38,0,0.04,0.8805,0.1036,49.7,0.526276777,0.441034764,0,478.9,0.600400267,16.6036617,16.69038746,732.5735622,0.9841,484.03,749.2639497,44.5718,1.191936886,15,79.5,60,75.1,GARRETT, , , ,13-May-86,5.66,5.4,5.714,1.06,9.4,0,524.2304,0.214899714,2.26352,5.050505051,0.034673685,440.7928022,22.14362,1.207,NYSDOH,39.6975,-79.44222222,"FRIENDSVILLE, MD-PA-WV 1981", , , , , ,200.7144,0.291237395,41.238,1.103256,26.9371,L, ,0.28840315,10.45402595,7.31,7.29,7.83,7.46,.,7.36,0.096855427,.,CUMBERLAND 1969,1,2C041016,1.2552,R,2,1,75.89374875, ,216.528,748.12602,MD, ,1,1,3,0.07,NO NAME,1,2C041016L,2CN,10:00,12.8,13.6,168.4210526,1
0.38,0.38,0,0.04,0.8805,0.1036,81,0.845007783,0.14824698,0.752353421,506.2,0.092654362,8.635386554,52.4198888,837.4617636,0.1036,583.83,889.8816524,84.0658,0.524753631,10,95.3,65,91.1,GARRETT, , , ,1-May-86,6.3,5.98,6.64,1.86,8.9,0,585.1874,0.967048711,2.31616,5.050505051,0.083176377,465.5182235,18.10356,1.207,NYSDOH,39.70722222,-79.4425,"FRIENDSVILLE, MD-PA-WV 1981", , , , , ,245.9574,3.949907168,39.8895,2.018016,45.4866,U, ,0.120226444,18.26923768,7.14,7.16,7.88,7.08,.,7.08,0.090398399,.,CUMBERLAND 1969,1,2C041016,1.2552,R,1,1,74.22941216, ,239.43,887.78046,MD, ,1,1,3,0.07,NO NAME,0.3,2C041016U,2CN,10:20,14.1,7.2,168.4210526,1
0.38,0.38,0,0.04,0.8805,0.1036,80.8,0.641168186,0.14824698,0.059298792,778.2,0.581869394,10.63672078,20.40080238,1066.349485,0.1036,718.56,1086.750288,78.7059,1.097980051,25,109.7,77,104.9,GARRETT, , , ,13-May-86,8.64,8.24,10.14,2.28,8.7,0,585.1874,0.967048711,2.632,5.050505051,0.063095734,738.883016,12.2736,1.207,NYSDOH,39.70722222,-79.4425,"FRIENDSVILLE, MD-PA-WV 1981", , , , , ,304.362,0.418653755,49.59,1.901592,22.0981,U, ,0.158489319,22.45612756,7.25,7.2,8.07,7.2,.,7.18,0.490734164,.,CUMBERLAND 1969,1,2C041016,1.2552,R,2,1,76.89235071, ,222.774,1084.7856,MD, ,1,1,3,0.07,NO NAME,0.3,2C041016U,2CN,11:10,13.8,9.1,168.4210526,1
4.36,4.36,0,0.11,10.7734,0.2849,.,.,.,.,.,.,.,.,.,11.2924,.,.,.,.,.,.,690,.,PRESTON, , , ,1-May-86,.,.,.,.,.,2,515.0869,.,.,2.055777171,.,.,.,6.9681, ,39.50722222,-79.81,"MASONTOWN, WV 1976","NEWBURG, WV 1976","VALLEY POINT, WV 1976","KINGWOOD, WV 1976", , ,.,.,.,.,.,L,HIGH CONDUCTIVITY,.,.,.,.,.,.,.,3.45,.,.,CUMBERLAND 1969,1,2C041027,6.9842,NS,1,3,.,C2A2,.,.,WV, ,1,2,2,0.2,KANES CREEK,3,2C041027L,2CN,14:20,15.7,.,14.67889908,1
4.36,4.36,0,0.11,10.7734,0.2849,66.1,0.722704025,0.407679194,0.559632348,373.4,0.163071677,7.782966422,52.77121493,922.4747563,0.2849,718.56,975.2459713,73.6281,0.322001891,10,107.9,78,100.8,PRESTON, , , ,1-May-86,4.63,5.08,4.787,1.5,9.2,1,658.3359,2.041547278,3.00048,2.055777171,0.095499259,327.9741816,25.26316,6.9681,NYSDOH,39.48388889,-79.75388889,"MASONTOWN, WV 1976","NEWBURG, WV 1976","VALLEY POINT, WV 1976","KINGWOOD, WV 1976", , ,137.3742,4.495977284,90.915,3.038112,7.35528,U, ,0.104712855,14.70849985,7.08,7.08,7.67,7.02,.,7.08,0.08394137,.,CUMBERLAND 1969,1,2C041027,6.9842,R,1,1,67.0727648,C2A2,510.09,972.11236,WV, ,1,1,2,0.05,KANES CREEK,1,2C041027U,2CN,15:40,13,4.9,14.67889908,1
4.36,4.36,0,0.11,10.7734,0.2849,160.7,0.733822548,0.237195167,0.129716107,731.5,0.604106441,3.335557038,51.49101763,1489.263886,0.2849,1112.77,1540.754904,115.9431,0.915669466,10,161.5,116,159.7,PRESTON, , , ,13-May-86,8.76,9.99,9.887,1.86,8.2,1,658.3359,0.179083095,4.00064,2.055777171,0.072443596,707.4894481,27.3599,6.9681,NYSDOH,39.48388889,-79.75388889,"MASONTOWN, WV 1976","NEWBURG, WV 1976","VALLEY POINT, WV 1976","KINGWOOD, WV 1976", , ,195.7788,4.423167935,187.92,16.85376,13.27499,U, ,0.138038427,18.21667538,7.04,6.99,7.81,7.14,.,7.23,0.710273132,.,CUMBERLAND 1969,1,2C041027,6.9842,R,2,1,76.39304973,C2A2,647.502,1523.8287,WV, ,1,1,2,0.05,KANES CREEK,1,2C041027U,2CN,9:20,12.3,2.9,14.67889908,1
